id	item_group_id	title	description	link	image_link	additional_image_link	price	sale_price	sale_price_effective_date	availability	shipping_weight	brand	mpn	condition	product_type	google_product_category	identifier_exists	is_bundle	size	gender	age_group	color	retailgroupcode	categorypath	gtin
24584	 	Gingerbread Man Union Suit	Union suits are a must-have for the holidays! Relax in this comfy, one-piece Sublimated Union Suit perfect for winter traditions. Made from a 6.7 oz., 80/20 polyester/cotton blend, this item features a full-button front, self-fabric sleeve and pant cuffs, backdrop seat, and a shapely unisex fit. Stay warm while indulging in eggnog or hot cocoa, watching your favorite holiday movie, or opening presents. Wear it all day during a cozy weekend, or come ready for a pajama party. These fun and bright colors are sure to delight. Candy canes, gingerbread men, and other Christmas décor are the focus of this sweet light blue Sublimated Union Suit.	http://ecommercedemo.sparity.com/gingerbread-man-union-suit.html?utm_source=google_shopping&m=configurable	http://ecommercedemo.sparity.com/media/catalog/product/u/0/u02ginger_1.png	http://ecommercedemo.sparity.com/media/catalog/product/u/0/u02ginger_1.png	42.95 USD	17.18 USD	2016-01-12T00:00:00-05:00/2017-12-31T23:59:59-05:00	in stock	1.15 lb	Boxercraft	U02GINGER	New	Apparel	 	TRUE	FALSE	Adult 2X, Adult L, Adult M, Adult S, Adult XL, Adult XS	unisex	adult	grey	U02	 	 
24585	U02GINGER	Gingerbread Man Union Suit	Gingerbread Man Union Suit	http://ecommercedemo.sparity.com/gingerbread-man-union-suit.html?utm_source=google_shopping&m=configurable&134=10&aid=24585	http://ecommercedemo.sparity.com/media/catalog/product/u/0/u02ginger_1.png	http://ecommercedemo.sparity.com/media/catalog/product/u/0/u02ginger_1.png	42.95 USD	17.18 USD	2016-01-12T00:00:00-05:00/2017-12-31T23:59:59-05:00	in stock	1.15 lb	Boxercraft	U02GINGER_2X	New	Apparel	 	TRUE	FALSE	Adult 2X	unisex	adult	grey	U02	 	755568032528
24586	U02GINGER	Gingerbread Man Union Suit	Gingerbread Man Union Suit	http://ecommercedemo.sparity.com/gingerbread-man-union-suit.html?utm_source=google_shopping&m=configurable&134=11&aid=24586	http://ecommercedemo.sparity.com/media/catalog/product/u/0/u02ginger_1.png	http://ecommercedemo.sparity.com/media/catalog/product/u/0/u02ginger_1.png	42.95 USD	17.18 USD	2016-01-12T00:00:00-05:00/2017-12-31T23:59:59-05:00	in stock	1.15 lb	Boxercraft	U02GINGER_L	New	Apparel	 	TRUE	FALSE	Adult L	unisex	adult	grey	U02	 	755568032535
24587	U02GINGER	Gingerbread Man Union Suit	Gingerbread Man Union Suit	http://ecommercedemo.sparity.com/gingerbread-man-union-suit.html?utm_source=google_shopping&m=configurable&134=12&aid=24587	http://ecommercedemo.sparity.com/media/catalog/product/u/0/u02ginger_1.png	http://ecommercedemo.sparity.com/media/catalog/product/u/0/u02ginger_1.png	42.95 USD	17.18 USD	2016-01-12T00:00:00-05:00/2017-12-31T23:59:59-05:00	in stock	1.15 lb	Boxercraft	U02GINGER_M	New	Apparel	 	TRUE	FALSE	Adult M	unisex	adult	grey	U02	 	755568032542
24588	U02GINGER	Gingerbread Man Union Suit	Gingerbread Man Union Suit	http://ecommercedemo.sparity.com/gingerbread-man-union-suit.html?utm_source=google_shopping&m=configurable&134=13&aid=24588	http://ecommercedemo.sparity.com/media/catalog/product/u/0/u02ginger_1.png	http://ecommercedemo.sparity.com/media/catalog/product/u/0/u02ginger_1.png	42.95 USD	17.18 USD	2016-01-12T00:00:00-05:00/2017-12-31T23:59:59-05:00	in stock	1.15 lb	Boxercraft	U02GINGER_S	New	Apparel	 	TRUE	FALSE	Adult S	unisex	adult	grey	U02	 	755568032559
24589	U02GINGER	Gingerbread Man Union Suit	Gingerbread Man Union Suit	http://ecommercedemo.sparity.com/gingerbread-man-union-suit.html?utm_source=google_shopping&m=configurable&134=14&aid=24589	http://ecommercedemo.sparity.com/media/catalog/product/u/0/u02ginger_1.png	http://ecommercedemo.sparity.com/media/catalog/product/u/0/u02ginger_1.png	42.95 USD	17.18 USD	2016-01-12T00:00:00-05:00/2017-12-31T23:59:59-05:00	in stock	1.15 lb	Boxercraft	U02GINGER_XL	New	Apparel	 	TRUE	FALSE	Adult XL	unisex	adult	grey	U02	 	755568032566
24590	U02GINGER	Gingerbread Man Union Suit	Gingerbread Man Union Suit	http://ecommercedemo.sparity.com/gingerbread-man-union-suit.html?utm_source=google_shopping&m=configurable&134=19&aid=24590	http://ecommercedemo.sparity.com/media/catalog/product/u/0/u02ginger_1.png	http://ecommercedemo.sparity.com/media/catalog/product/u/0/u02ginger_1.png	42.95 USD	17.18 USD	2016-01-12T00:00:00-05:00/2017-12-31T23:59:59-05:00	in stock	1.15 lb	Boxercraft	U02GINGER_XS	New	Apparel	 	TRUE	FALSE	Adult XS	 	 	 	 	 	755568032573
24591	 	Reindeer Union Suit	Union suits are a must-have for the holidays! Relax in this comfy, one-piece Sublimated Union Suit perfect for enjoying winter traditions. Made from a 6.7 oz., 80/20 polyester/cotton blend, this item features a full-button front, self-fabric sleeve and pant cuffs, backdrop seat, and a shapely unisex fit. Stay warm while indulging in eggnog or hot cocoa, watching your favorite holiday movie, or opening presents. Wear it all day during a cozy weekend, or come ready for a pajama party. These fun and bright colors are sure to delight. Rock a traditional Christmas sweater design in this classic red, white, and green Sublimated Union Suit.	http://ecommercedemo.sparity.com/reindeer-union-suit.html?utm_source=google_shopping&m=configurable	http://ecommercedemo.sparity.com/media/catalog/product/u/0/u02rein_1.png	http://ecommercedemo.sparity.com/media/catalog/product/u/0/u02rein_1.png	42.95 USD	17.18 USD	2016-01-12T00:00:00-05:00/2017-12-31T23:59:59-05:00	in stock	1.15 lb	Boxercraft	U02REIN	New	Apparel	 	TRUE	FALSE	Adult 2X, Adult L, Adult M, Adult S, Adult XL, Adult XS	unisex	adult	red	U02	 	 
24592	U02REIN	Reindeer Union Suit	Reindeer Union Suit	http://ecommercedemo.sparity.com/reindeer-union-suit.html?utm_source=google_shopping&m=configurable&134=10&aid=24592	http://ecommercedemo.sparity.com/media/catalog/product/u/0/u02rein_1.png	http://ecommercedemo.sparity.com/media/catalog/product/u/0/u02rein_1.png	42.95 USD	17.18 USD	2016-01-12T00:00:00-05:00/2017-12-31T23:59:59-05:00	in stock	1.15 lb	Boxercraft	U02REIN_2X	New	Apparel	 	TRUE	FALSE	Adult 2X	 	 	 	 	 	755568032467
24593	U02REIN	Reindeer Union Suit	Reindeer Union Suit	http://ecommercedemo.sparity.com/reindeer-union-suit.html?utm_source=google_shopping&m=configurable&134=11&aid=24593	http://ecommercedemo.sparity.com/media/catalog/product/u/0/u02rein_1.png	http://ecommercedemo.sparity.com/media/catalog/product/u/0/u02rein_1.png	42.95 USD	17.18 USD	2016-01-12T00:00:00-05:00/2017-12-31T23:59:59-05:00	in stock	1.15 lb	Boxercraft	U02REIN_L	New	Apparel	 	TRUE	FALSE	Adult L	 	 	 	 	 	755568032474
24594	U02REIN	Reindeer Union Suit	Reindeer Union Suit	http://ecommercedemo.sparity.com/reindeer-union-suit.html?utm_source=google_shopping&m=configurable&134=12&aid=24594	http://ecommercedemo.sparity.com/media/catalog/product/u/0/u02rein_1.png	http://ecommercedemo.sparity.com/media/catalog/product/u/0/u02rein_1.png	42.95 USD	17.18 USD	2016-01-12T00:00:00-05:00/2017-12-31T23:59:59-05:00	in stock	1.15 lb	Boxercraft	U02REIN_M	New	Apparel	 	TRUE	FALSE	Adult M	 	 	 	 	 	755568032481
24595	U02REIN	Reindeer Union Suit	Reindeer Union Suit	http://ecommercedemo.sparity.com/reindeer-union-suit.html?utm_source=google_shopping&m=configurable&134=13&aid=24595	http://ecommercedemo.sparity.com/media/catalog/product/u/0/u02rein_1.png	http://ecommercedemo.sparity.com/media/catalog/product/u/0/u02rein_1.png	42.95 USD	17.18 USD	2016-01-12T00:00:00-05:00/2017-12-31T23:59:59-05:00	in stock	1.15 lb	Boxercraft	U02REIN_S	New	Apparel	 	TRUE	FALSE	Adult S	 	 	 	 	 	755568032498
24596	U02REIN	Reindeer Union Suit	Reindeer Union Suit	http://ecommercedemo.sparity.com/reindeer-union-suit.html?utm_source=google_shopping&m=configurable&134=14&aid=24596	http://ecommercedemo.sparity.com/media/catalog/product/u/0/u02rein_1.png	http://ecommercedemo.sparity.com/media/catalog/product/u/0/u02rein_1.png	42.95 USD	17.18 USD	2016-01-12T00:00:00-05:00/2017-12-31T23:59:59-05:00	in stock	1.15 lb	Boxercraft	U02REIN_XL	New	Apparel	 	TRUE	FALSE	Adult XL	 	 	 	 	 	755568032504
24597	U02REIN	Reindeer Union Suit	Reindeer Union Suit	http://ecommercedemo.sparity.com/reindeer-union-suit.html?utm_source=google_shopping&m=configurable&134=19&aid=24597	http://ecommercedemo.sparity.com/media/catalog/product/u/0/u02rein_1.png	http://ecommercedemo.sparity.com/media/catalog/product/u/0/u02rein_1.png	42.95 USD	17.18 USD	2016-01-12T00:00:00-05:00/2017-12-31T23:59:59-05:00	in stock	1.15 lb	Boxercraft	U02REIN_XS	New	Apparel	 	TRUE	FALSE	Adult XS	 	 	 	 	 	755568032511
24598	 	Santa Union Suit	Union suits are a must-have for the holidays! Relax in this comfy, one-piece Sublimated Union Suit perfect for enjoying winter traditions. Made from a 6.7 oz., 80/20 polyester/cotton blend, this item features a full-button front, self-fabric sleeve and pant cuffs, backdrop seat, and a shapely unisex fit. Stay warm while indulging in eggnog or hot cocoa, watching your favorite holiday movie, or opening presents. Wear it all day during a cozy weekend, or come ready for a pajama party. These fun and bright colors are sure to delight. Santa’s come to town early, and he brings you the gift of a festive green Sublimated Union Suit full of Santa’s, reindeer in sweaters, Christmas trees, and presents!	http://ecommercedemo.sparity.com/santa-union-suit.html?utm_source=google_shopping&m=configurable	http://ecommercedemo.sparity.com/media/catalog/product/u/0/u02santa_1.png	http://ecommercedemo.sparity.com/media/catalog/product/u/0/u02santa_1.png	42.95 USD	17.18 USD	2016-01-12T00:00:00-05:00/2017-12-31T23:59:59-05:00	in stock	1.15 lb	Boxercraft	U02SANTA	New	Apparel	Apparel & Accessories > Clothing	TRUE	FALSE	Adult 2X, Adult L, Adult M, Adult S, Adult XL, Adult XS	unisex	adult	green	U02	WOMEN > SLEEP + LOUNGE > Pajamas > Union Suits,FEATURED > SALE > Women,FEATURED > SALE > Men	 
24599	U02SANTA	Santa Union Suit	Santa Union Suit	http://ecommercedemo.sparity.com/santa-union-suit.html?utm_source=google_shopping&m=configurable&134=10&aid=24599	http://ecommercedemo.sparity.com/media/catalog/product/u/0/u02santa_1.png	http://ecommercedemo.sparity.com/media/catalog/product/u/0/u02santa_1.png	42.95 USD	17.18 USD	2016-01-12T00:00:00-05:00/2017-12-31T23:59:59-05:00	in stock	1.15 lb	Boxercraft	U02SANTA_2X	New	Apparel	Apparel & Accessories > Clothing	TRUE	FALSE	Adult 2X	 	 	 	 	WOMEN > SLEEP + LOUNGE > Pajamas > Union Suits,FEATURED > SALE > Women,FEATURED > SALE > Men	755568032641
24600	U02SANTA	Santa Union Suit	Santa Union Suit	http://ecommercedemo.sparity.com/santa-union-suit.html?utm_source=google_shopping&m=configurable&134=11&aid=24600	http://ecommercedemo.sparity.com/media/catalog/product/u/0/u02santa_1.png	http://ecommercedemo.sparity.com/media/catalog/product/u/0/u02santa_1.png	42.95 USD	17.18 USD	2016-01-12T00:00:00-05:00/2017-12-31T23:59:59-05:00	in stock	1.15 lb	Boxercraft	U02SANTA_L	New	Apparel	Apparel & Accessories > Clothing	TRUE	FALSE	Adult L	unisex	adult	green	U02	WOMEN > SLEEP + LOUNGE > Pajamas > Union Suits,FEATURED > SALE > Women,FEATURED > SALE > Men	755568032658
24601	U02SANTA	Santa Union Suit	Santa Union Suit	http://ecommercedemo.sparity.com/santa-union-suit.html?utm_source=google_shopping&m=configurable&134=12&aid=24601	http://ecommercedemo.sparity.com/media/catalog/product/u/0/u02santa_1.png	http://ecommercedemo.sparity.com/media/catalog/product/u/0/u02santa_1.png	42.95 USD	17.18 USD	2016-01-12T00:00:00-05:00/2017-12-31T23:59:59-05:00	in stock	1.15 lb	Boxercraft	U02SANTA_M	New	Apparel	Apparel & Accessories > Clothing	TRUE	FALSE	Adult M	 	 	 	 	WOMEN > SLEEP + LOUNGE > Pajamas > Union Suits,FEATURED > SALE > Women,FEATURED > SALE > Men	755568032665
24602	U02SANTA	Santa Union Suit	Santa Union Suit	http://ecommercedemo.sparity.com/santa-union-suit.html?utm_source=google_shopping&m=configurable&134=13&aid=24602	http://ecommercedemo.sparity.com/media/catalog/product/u/0/u02santa_1.png	http://ecommercedemo.sparity.com/media/catalog/product/u/0/u02santa_1.png	42.95 USD	17.18 USD	2016-01-12T00:00:00-05:00/2017-12-31T23:59:59-05:00	in stock	1.15 lb	Boxercraft	U02SANTA_S	New	Apparel	Apparel & Accessories > Clothing	TRUE	FALSE	Adult S	 	 	 	 	WOMEN > SLEEP + LOUNGE > Pajamas > Union Suits,FEATURED > SALE > Women,FEATURED > SALE > Men	755568032672
24603	U02SANTA	Santa Union Suit	Santa Union Suit	http://ecommercedemo.sparity.com/santa-union-suit.html?utm_source=google_shopping&m=configurable&134=14&aid=24603	http://ecommercedemo.sparity.com/media/catalog/product/u/0/u02santa_1.png	http://ecommercedemo.sparity.com/media/catalog/product/u/0/u02santa_1.png	42.95 USD	17.18 USD	2016-01-12T00:00:00-05:00/2017-12-31T23:59:59-05:00	in stock	1.15 lb	Boxercraft	U02SANTA_XL	New	Apparel	Apparel & Accessories > Clothing	TRUE	FALSE	Adult XL	 	 	 	 	WOMEN > SLEEP + LOUNGE > Pajamas > Union Suits,FEATURED > SALE > Women,FEATURED > SALE > Men	755568032689
24604	U02SANTA	Santa Union Suit	Santa Union Suit	http://ecommercedemo.sparity.com/santa-union-suit.html?utm_source=google_shopping&m=configurable&134=19&aid=24604	http://ecommercedemo.sparity.com/media/catalog/product/u/0/u02santa_1.png	http://ecommercedemo.sparity.com/media/catalog/product/u/0/u02santa_1.png	42.95 USD	17.18 USD	2016-01-12T00:00:00-05:00/2017-12-31T23:59:59-05:00	in stock	1.15 lb	Boxercraft	U02SANTA_XS	New	Apparel	Apparel & Accessories > Clothing	TRUE	FALSE	Adult XS	 	 	 	 	WOMEN > SLEEP + LOUNGE > Pajamas > Union Suits,FEATURED > SALE > Women,FEATURED > SALE > Men	755568032696
24605	 	Snowflake Union Suit	Union suits are a must-have for the holidays! Relax in this comfy, one-piece Sublimated Union Suit perfect for enjoying winter traditions. Made from a 6.7 oz., 80/20 polyester/cotton blend, this item features a full-button front, self-fabric sleeve and pant cuffs, backdrop seat, and a shapely unisex fit. Stay warm while indulging in eggnog or hot cocoa, watching your favorite holiday movie, or opening presents. Wear it all day during a cozy weekend, or come ready for a pajama party. These fun and bright colors are sure to delight. When you’re dressed in this navy snowflake Sublimated Union Suit, you’ll look out your window and say “let it snow.”	http://ecommercedemo.sparity.com/snowflake-union-suit.html?utm_source=google_shopping&m=configurable	http://ecommercedemo.sparity.com/media/catalog/product/u/0/u02snow_1.png	http://ecommercedemo.sparity.com/media/catalog/product/u/0/u02snow_1.png	42.95 USD	17.18 USD	2016-01-12T00:00:00-05:00/2017-12-31T23:59:59-05:00	in stock	1.15 lb	Boxercraft	U02SNOW	New	Apparel	 	TRUE	FALSE	Adult L, Adult M, Adult S, Adult XL	unisex	adult	navy	U02	 	 
24607	U02SNOW	Snowflake Union Suit	Snowflake Union Suit	http://ecommercedemo.sparity.com/snowflake-union-suit.html?utm_source=google_shopping&m=configurable&134=11&aid=24607	http://ecommercedemo.sparity.com/media/catalog/product/u/0/u02snow_1.png	http://ecommercedemo.sparity.com/media/catalog/product/u/0/u02snow_1.png	42.95 USD	17.18 USD	2016-01-12T00:00:00-05:00/2017-12-31T23:59:59-05:00	in stock	1.15 lb	Boxercraft	U02SNOW_L	New	Apparel	 	TRUE	FALSE	Adult L	unisex	adult	navy	U02	 	755568032597
24608	U02SNOW	Snowflake Union Suit	Snowflake Union Suit	http://ecommercedemo.sparity.com/snowflake-union-suit.html?utm_source=google_shopping&m=configurable&134=12&aid=24608	http://ecommercedemo.sparity.com/media/catalog/product/u/0/u02snow_1.png	http://ecommercedemo.sparity.com/media/catalog/product/u/0/u02snow_1.png	42.95 USD	17.18 USD	2016-01-12T00:00:00-05:00/2017-12-31T23:59:59-05:00	in stock	1.15 lb	Boxercraft	U02SNOW_M	New	Apparel	 	TRUE	FALSE	Adult M	unisex	adult	navy	U02	 	755568032603
24609	U02SNOW	Snowflake Union Suit	Snowflake Union Suit	http://ecommercedemo.sparity.com/snowflake-union-suit.html?utm_source=google_shopping&m=configurable&134=13&aid=24609	http://ecommercedemo.sparity.com/media/catalog/product/u/0/u02snow_1.png	http://ecommercedemo.sparity.com/media/catalog/product/u/0/u02snow_1.png	42.95 USD	17.18 USD	2016-01-12T00:00:00-05:00/2017-12-31T23:59:59-05:00	in stock	1.15 lb	Boxercraft	U02SNOW_S	New	Apparel	 	TRUE	FALSE	Adult S	unisex	adult	navy	U02	 	755568032610
24610	U02SNOW	Snowflake Union Suit	Snowflake Union Suit	http://ecommercedemo.sparity.com/snowflake-union-suit.html?utm_source=google_shopping&m=configurable&134=14&aid=24610	http://ecommercedemo.sparity.com/media/catalog/product/u/0/u02snow_1.png	http://ecommercedemo.sparity.com/media/catalog/product/u/0/u02snow_1.png	42.95 USD	17.18 USD	2016-01-12T00:00:00-05:00/2017-12-31T23:59:59-05:00	in stock	1.15 lb	Boxercraft	U02SNOW_XL	New	Apparel	 	TRUE	FALSE	Adult XL	 	 	 	 	 	755568032627
24612	 	Youth Black Essential Long Sleeve T-shirt	A casual favorite for cool weather days, our Essential Long Sleeve Tee offers a great look for relaxed style. Featuring a ribbed crew neck and a lightweight fit, this shirt pairs well with any casual bottom. Made from 4.4 oz., 80 percent polyester and 20 percent cotton, this sueded finish jersey offers long lasting comfort and durability. When it’s chilly outside, our long sleeve t-shirt is a wardrobe staple for boys and girls. Enjoy the comfortable relaxed fit of the black Essential Long Sleeve Tee.This long sleeve shirt is perfect for screen printing, heat transfers, or to wear blank. Care Instructions Machine Wash Cold With Like Colors Tumble Dry Low or Line Dry Do Not Bleach Iron on Low Heat for Synthetics	http://ecommercedemo.sparity.com/youth-black-essential-long-sleeve-t-shirt.html?utm_source=google_shopping&m=configurable	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt28b_1.png	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt28b_1.png	13.99 USD	 	 	in stock	0.22 lb	Boxercraft	YT28B	New	Apparel	Apparel & Accessories > Clothing	TRUE	FALSE	Youth L, Youth M, Youth S	unisex	kids	black	YT28	KIDS > BOYS TOPS > Tees,FEATURED > NEW ARRIVALS > Kids	 
24613	YT28B	Yth Black 80/20 LS Tee	Yth Black 80/20 LS Tee	http://ecommercedemo.sparity.com/youth-black-essential-long-sleeve-t-shirt.html?utm_source=google_shopping&m=configurable&134=34&aid=24613	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt28b_1.png	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt28b_1.png	13.99 USD	 	 	in stock	0.22 lb	Boxercraft	YT28B_YL	New	Apparel	Apparel & Accessories > Clothing	TRUE	FALSE	Youth L	unisex	kids	black	YT28	KIDS > BOYS TOPS > Tees,FEATURED > NEW ARRIVALS > Kids	755568032122
24614	YT28B	Yth Black 80/20 LS Tee	Yth Black 80/20 LS Tee	http://ecommercedemo.sparity.com/youth-black-essential-long-sleeve-t-shirt.html?utm_source=google_shopping&m=configurable&134=35&aid=24614	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt28b_1.png	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt28b_1.png	13.99 USD	 	 	in stock	0.22 lb	Boxercraft	YT28B_YM	New	Apparel	Apparel & Accessories > Clothing	TRUE	FALSE	Youth M	unisex	kids	black	YT28	KIDS > BOYS TOPS > Tees,FEATURED > NEW ARRIVALS > Kids	755568032139
24615	YT28B	Yth Black 80/20 LS Tee	Yth Black 80/20 LS Tee	http://ecommercedemo.sparity.com/youth-black-essential-long-sleeve-t-shirt.html?utm_source=google_shopping&m=configurable&134=36&aid=24615	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt28b_1.png	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt28b_1.png	13.99 USD	 	 	in stock	0.22 lb	Boxercraft	YT28B_YS	New	Apparel	Apparel & Accessories > Clothing	TRUE	FALSE	Youth S	unisex	kids	black	YT28	KIDS > BOYS TOPS > Tees,FEATURED > NEW ARRIVALS > Kids	755568032146
24616	 	Youth White Essential Long Sleeve T-shirt	A casual favorite for cool weather days, our Essential Long Sleeve Tee offers a great look for relaxed style. Featuring a ribbed crew neck and a lightweight fit, this shirt pairs well with any casual bottom. Made from 4.4 oz., 80 percent polyester and 20 percent cotton, this sueded finish jersey offers long lasting comfort and durability. When it’s chilly outside, our long sleeve t-shirt is a wardrobe staple for boys and girls. For a classic laid-back style, the white Essential Long Sleeve Tee delivers. This long sleeve shirt is perfect for screen printing, heat transfers, or to wear blank.	http://ecommercedemo.sparity.com/youth-white-essential-long-sleeve-t-shirt.html?utm_source=google_shopping&m=configurable	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt28w_1.png	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt28w_1.png	13.99 USD	 	 	in stock	0.22 lb	Boxercraft	YT28W	New	Apparel	Apparel & Accessories > Clothing > Activewear > Bicycle Activewear	TRUE	FALSE	Youth L, Youth M, Youth S	unisex	kids	white	YT28	KIDS > GIRLS TOPS > Tees + Tanks	 
24617	YT28W	Yth White 80/20 LS Tee	Yth White 80/20 LS Tee	http://ecommercedemo.sparity.com/youth-white-essential-long-sleeve-t-shirt.html?utm_source=google_shopping&m=configurable&134=34&aid=24617	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt28w_1.png	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt28w_1.png	13.99 USD	 	 	in stock	0.22 lb	Boxercraft	YT28W_YL	New	Apparel	Apparel & Accessories > Clothing > Activewear > Bicycle Activewear	TRUE	FALSE	Youth L	unisex	kids	white	YT28	KIDS > GIRLS TOPS > Tees + Tanks	755568032047
24618	YT28W	Yth White 80/20 LS Tee	Yth White 80/20 LS Tee	http://ecommercedemo.sparity.com/youth-white-essential-long-sleeve-t-shirt.html?utm_source=google_shopping&m=configurable&134=35&aid=24618	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt28w_1.png	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt28w_1.png	13.99 USD	 	 	in stock	0.22 lb	Boxercraft	YT28W_YM	New	Apparel	Apparel & Accessories > Clothing > Activewear > Bicycle Activewear	TRUE	FALSE	Youth M	unisex	kids	white	YT28	KIDS > GIRLS TOPS > Tees + Tanks	755568032054
24619	YT28W	Yth White 80/20 LS Tee	Yth White 80/20 LS Tee	http://ecommercedemo.sparity.com/youth-white-essential-long-sleeve-t-shirt.html?utm_source=google_shopping&m=configurable&134=36&aid=24619	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt28w_1.png	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt28w_1.png	13.99 USD	 	 	in stock	0.22 lb	Boxercraft	YT28W_YS	New	Apparel	Apparel & Accessories > Clothing > Activewear > Bicycle Activewear	TRUE	FALSE	Youth S	unisex	kids	white	YT28	KIDS > GIRLS TOPS > Tees + Tanks	755568032061
24620	 	White Essential Long Sleeve T-shirt	A casual favorite for cool weather days, our Essential Long Sleeve Tee offers a great look for relaxed style. Featuring a ribbed crew neck and a lightweight fit, this shirt pairs well with any casual bottom. Made from 4.4 oz., 80 percent polyester and 20 percent cotton, this sueded finish jersey offers long lasting comfort and durability. When it’s chilly outside, our long sleeve t-shirt is a wardrobe staple for men and women. For a classic laid-back style, the white Essential Long Sleeve Tee delivers. This long sleeve shirt is perfect for screen printing, heat transfers, or to wear blank.	http://ecommercedemo.sparity.com/white-essential-long-sleeve-t-shirt.html?utm_source=google_shopping&m=configurable	http://ecommercedemo.sparity.com/media/catalog/product/t/2/t28w_2.png	http://ecommercedemo.sparity.com/media/catalog/product/t/2/t28w_2.png,http://ecommercedemo.sparity.com/media/catalog/product/t/2/t28w_2.png	15.99 USD	 	 	in stock	0.29 lb	Boxercraft	T28W	New	Apparel	Apparel & Accessories > Clothing	TRUE	FALSE	Adult 2X, Adult L, Adult M, Adult S, Adult XL	unisex	adult	white	T28	WOMEN > TOPS > Tees + Tanks	 
24621	T28W	White 80/20 Essential LS Tee	White 80/20 Essential LS Tee	http://ecommercedemo.sparity.com/white-essential-long-sleeve-t-shirt.html?utm_source=google_shopping&m=configurable&134=10&aid=24621	http://ecommercedemo.sparity.com/media/catalog/product/t/2/t28w_2.png	http://ecommercedemo.sparity.com/media/catalog/product/t/2/t28w_2.png,http://ecommercedemo.sparity.com/media/catalog/product/t/2/t28w_2.png	15.99 USD	 	 	in stock	0.29 lb	Boxercraft	T28W_2X	New	Apparel	Apparel & Accessories > Clothing	TRUE	FALSE	Adult 2X	unisex	adult	white	T28	WOMEN > TOPS > Tees + Tanks	755568022673
24622	T28W	White 80/20 Essential LS Tee	White 80/20 Essential LS Tee	http://ecommercedemo.sparity.com/white-essential-long-sleeve-t-shirt.html?utm_source=google_shopping&m=configurable&134=11&aid=24622	http://ecommercedemo.sparity.com/media/catalog/product/t/2/t28w_2.png	http://ecommercedemo.sparity.com/media/catalog/product/t/2/t28w_2.png,http://ecommercedemo.sparity.com/media/catalog/product/t/2/t28w_2.png	15.99 USD	 	 	in stock	0.29 lb	Boxercraft	T28W_L	New	Apparel	Apparel & Accessories > Clothing	TRUE	FALSE	Adult L	unisex	adult	white	T28	WOMEN > TOPS > Tees + Tanks	755568022680
24623	T28W	White 80/20 Essential LS Tee	White 80/20 Essential LS Tee	http://ecommercedemo.sparity.com/white-essential-long-sleeve-t-shirt.html?utm_source=google_shopping&m=configurable&134=12&aid=24623	http://ecommercedemo.sparity.com/media/catalog/product/t/2/t28w_2.png	http://ecommercedemo.sparity.com/media/catalog/product/t/2/t28w_2.png,http://ecommercedemo.sparity.com/media/catalog/product/t/2/t28w_2.png	15.99 USD	 	 	in stock	0.29 lb	Boxercraft	T28W_M	New	Apparel	Apparel & Accessories > Clothing	TRUE	FALSE	Adult M	unisex	adult	white	T28	WOMEN > TOPS > Tees + Tanks	755568022697
24624	T28W	White 80/20 Essential LS Tee	White 80/20 Essential LS Tee	http://ecommercedemo.sparity.com/white-essential-long-sleeve-t-shirt.html?utm_source=google_shopping&m=configurable&134=13&aid=24624	http://ecommercedemo.sparity.com/media/catalog/product/t/2/t28w_2.png	http://ecommercedemo.sparity.com/media/catalog/product/t/2/t28w_2.png,http://ecommercedemo.sparity.com/media/catalog/product/t/2/t28w_2.png	15.99 USD	 	 	in stock	0.29 lb	Boxercraft	T28W_S	New	Apparel	Apparel & Accessories > Clothing	TRUE	FALSE	Adult S	unisex	adult	white	T28	WOMEN > TOPS > Tees + Tanks	755568022703
24625	T28W	White 80/20 Essential LS Tee	White 80/20 Essential LS Tee	http://ecommercedemo.sparity.com/white-essential-long-sleeve-t-shirt.html?utm_source=google_shopping&m=configurable&134=14&aid=24625	http://ecommercedemo.sparity.com/media/catalog/product/t/2/t28w_2.png	http://ecommercedemo.sparity.com/media/catalog/product/t/2/t28w_2.png,http://ecommercedemo.sparity.com/media/catalog/product/t/2/t28w_2.png	15.99 USD	 	 	in stock	0.29 lb	Boxercraft	T28W_XL	New	Apparel	Apparel & Accessories > Clothing	TRUE	FALSE	Adult XL	unisex	adult	white	T28	WOMEN > TOPS > Tees + Tanks	755568022710
